agent_id,llm_final_state,social_media_post,decision_confidence,macro_region,tone_score,passive_hits,assertive_hits,confrontational_hits,exclamation_density,uppercase_ratio,tone_band
A00093,Cepeda,"Yo sí creo que esta vez hay que votar con convicción, ve. Cepeda habla de lo que uno vive a diario: la corrupción que nos tiene así, sin oportunidades. Con respeto, pero mi voto ya está decidido.",0.81,Antioquia_EjeCafetero,0.5393598862019915,0.0,1.0,1.0,0.0,0.019736842105263157,Assertive
A00094,De la Espriella,"Oye, pues yo ya tengo claro mi voto. Hay mucho ruido y señales con poco respaldo, pero lo que me importa es el orden y la economía, y ahí mi decisión está tomada. Compa, no me muevo con rumores.",0.69,Caribe,0.5923662020306315,0.0,4.0,0.0,0.0,0.020134228187919462,Assertive
A00095,Cepeda,"Mire, yo sí creo que hay que votar con convicción y no dejarse llevar por rumores que ya verificaron como falsos. La movilización es real y la decisión está tomada. Ve, a las urnas con calma y con la cabeza fría.",0.73,Pacifico,0.21277639842266685,1.0,0.0,0.0,0.0,0.017964071856287425,Calm
A00096,De la Espriella,"La verdad, yo ya tenía mi decisión tomada y nada de lo que circula en redes me la cambió. Hay mucha desinformación suelta, pero uno aprende a separar lo que tiene respaldo de lo que no. Voy a votar tranquila y con convicción.",0.75,Pacifico,0.4090619284034492,0.0,2.0,0.0,0.0,0.016853932584269662,Assertive
A00097,Abstencion,"Mire, yo revisé lo que pude y la verdad ninguno de los dos me convence del todo. Hay demasiadas contradicciones y poca claridad, así que prefiero no votar a ciegas. Sumercé entiende que a veces abstenerse también es una decisión.",0.22,Boyaca_Tolima_Huila,0.20945945945945946,1.0,0.0,0.0,0.0,0.016216216216216217,Calm
A00098,Cepeda,"Mano, ya decidí y voy a votar. La investigación sobre esa red de contratistas me generó mucha sospecha, tipo, no se puede ignorar eso. Hay que salir a votar.",0.68,Pacifico,0.2003027754415475,1.0,0.0,0.0,0.0,0.024390243902439025,Calm
A00099,De la Espriella,"Vea, yo sí creo que hay que ir a votar con convicción. He visto videos manipulados con IA y denuncias de todo lado, pero eso no me cambia la decisión. Mi voto ya está claro y no me lo mueve nadie.",0.77,Pacifico,0.3577838798255532,0.0,1.0,0.0,0.0,0.033112582781456956,Calm
A00100,De la Espriella,Pues yo ya tengo claro mi voto. Revisé lo que circula y mucho de lo negativo que dicen tiene pinta de desinformación. Me quedo con De la Espriella porque al menos respondió a las acusaciones y las encuestas lo respaldan.,0.63,Pacifico,0.4337078651685393,0.0,2.0,0.0,0.0,0.028089887640449437,Assertive
A00101,De la Espriella,"Vea, no es una decisión fácil con tanta información contradictoria, pero al revisar lo que hay, me inclino por De la Espriella. Ojalá que esto traiga algo bueno para el país, porque la incertidumbre sigue siendo grande.",0.38,Antioquia_EjeCafetero,0.15901053595968848,2.0,0.0,0.0,0.0,0.022598870056497175,Passive
A00102,Cepeda,"Vea pues, uno revisa las señales y las investigaciones sobre contratistas y paramilitarismo no son cosa menor. La verdad, con eso encima no me cuadra cambiar de posición. Voto con convicción, aunque la incertidumbre siga ahí.",0.58,Boyaca_Tolima_Huila,0.20400966183574878,1.0,0.0,0.0,0.0,0.016304347826086956,Calm
A00103,De la Espriella,"Vea, yo ya tengo claro por quién voy a votar. Con tanta información enredada por ahí, uno tiene que quedarse con lo que le parece más serio y no dejarse llevar por el miedo. Yo voto con convicción.",0.68,Pacifico,0.43164685908319184,0.0,2.0,0.0,0.0,0.01935483870967742,Assertive
A00104,De la Espriella,"Oiga, con toda la desinformación que hay por ahí uno termina confundido, pero pues yo ya tomé mi decisión. Voy con De la Espriella, a ver qué pasa 🗳️",0.58,Llanos_Orinoquia,0.5103105590062111,0.0,2.0,0.0,0.0,0.034782608695652174,Assertive
A00105,De la Espriella,"Mire, yo ya tengo mi decisión tomada y no me la cambia ningún rumor. Voy a votar por De la Espriella porque lo que he visto y escuchado me da más confianza. Vea, hay mucha información suelta que no cuadra y uno no puede tragar entero todo lo que dicen.",0.69,Santanderes,0.33430303030303027,0.0,1.0,0.0,0.0,0.025252525252525252,Calm
A00106,Abstencion,"La verdad, uno mira todo esto y no le cuadra nada bien. Hay señales para todos lados y con tanta confusión prefiero no votar antes que hacerlo sin convicción.",0.24,Antioquia_EjeCafetero,0.12096660331251696,2.0,0.0,0.0,0.0,0.015748031496062992,Passive
A00107,Cepeda,"La verdad, uno ve lo que está pasando con esas denuncias y la injerencia extranjera y no puede quedarse callado. Yo ya sé por quién voy a votar, compa, y no es por el que anda con esas mañas. Hay que salir a votar con convicción.",0.72,Llanos_Orinoquia,0.2602247191011236,0.0,0.0,0.0,0.0,0.016853932584269662,Calm
A00108,De la Espriella,"Oiga, después de revisar bien la información, mi decisión está clara y voy a votar con convicción. No me dejé llevar por rumores de alto riesgo y preferí quedarme con lo que tiene respaldo real. Este domingo, a las urnas.",0.85,Boyaca_Tolima_Huila,0.3704545454545455,1.0,2.0,0.0,0.0,0.017045454545454544,Calm
A00109,De la Espriella,"Oiga, uno revisa la información y la decisión no cambia: hay que votar con convicción. Yo tengo claro por quién voy y no me dejo llevar por ruido de campaña. A votar, que esto sí importa.",0.72,Bogota_Cundinamarca,0.44243531202435316,0.0,2.0,0.0,0.0,0.02054794520547945,Assertive
A00110,Cepeda,"Hay mucha información falsa dando vueltas y eso me pone en alerta 🚨. Igual voy a votar, no me quedo quieto. Mi decisión ya está tomada.",0.58,Sur_Amazonia,0.40228571428571425,0.0,1.0,0.0,0.0,0.02857142857142857,Assertive
A00111,De la Espriella,"Yo revisé bien la información que circuló estos días y, con todo y las polémicas, mi decisión sigue siendo clara. Hay señales que generan dudas, pero también hay datos concretos que respaldan mi voto. Mañana voy a las urnas con convicción.",0.68,Bogota_Cundinamarca,0.23914065461898143,2.0,1.0,0.0,0.0,0.015544041450777202,Calm
A00112,De la Espriella,"La verdad, después de tanto ruido en esta campaña, yo ya tenía mi decisión tomada y no cambié. Igual uno tiene que votar con la cabeza fría y mirar qué propuesta le da más seguridad al país. Mañana voy a las urnas con convicción. 🗳️",0.62,Santanderes,0.3326167754897037,0.0,1.0,0.0,0.0,0.016574585635359115,Calm
A00113,Abstencion,"Oiga, yo quería votar con convicción pero la verdad no me cuadra ninguna de las dos opciones con lo que he visto. Tanta información contradictoria y tan poca claridad… prefiero no ir a las urnas que votar a ciegas. 🤷‍♀️",0.12,Bogota_Cundinamarca,0.20267143709004176,1.0,0.0,0.0,0.0,0.011627906976744186,Calm
A00114,Cepeda,"Pues yo ya tenía claro mi voto y hoy lo ratifiqué con calma. La información que he visto me da confianza en Cepeda, ve, y no me dejé llevar por encuestas que uno no sabe bien de dónde salen. A votar con convicción.",0.85,Pacifico,0.2966494917142459,1.0,1.0,0.0,0.0,0.023952095808383235,Calm
A00115,Cepeda,"Igual yo ya tenía claro mi voto y la información que he visto me confirma que voy con Cepeda. Hay mucha desinformación dando vueltas, así que toca revisar bien las fuentes antes de dejarse llevar. Mi decisión está tomada con convicción. 🗳️",0.72,Sur_Amazonia,0.4503658536585366,1.0,3.0,0.0,0.0,0.020833333333333332,Assertive
A00116,Cepeda,"La verdad, después de revisar bien la información disponible, mi decisión está clara. Hay demasiadas noticias falsas circulando y hay que votar con cabeza fría. Yo voto convencida por Cepeda.",0.78,Boyaca_Tolima_Huila,0.31057324840764333,1.0,1.0,0.0,0.0,0.025477707006369428,Calm
A00117,Cepeda,"Ajá, uno revisa bien la información y la verdad hay mucho ruido por ahí, pero yo sé por quién voy. Qué vaina que tanta desinformación quiera confundir a la gente, pero mi voto está claro. 🗳️",0.61,Caribe,0.3476447876447876,0.0,1.0,0.0,0.0,0.013513513513513514,Calm
A00118,Abstencion,"Vea, la verdad yo no encuentro razón suficiente para votar por ninguno de los dos. Hay demasiadas contradicciones y poca claridad en lo que proponen. Con respeto, prefiero no ir a las urnas antes que votar a ciegas.",0.27,Bogota_Cundinamarca,0.20817766960754486,1.0,0.0,0.0,0.0,0.017341040462427744,Calm
A00119,Cepeda,"Vea, la verdad esa declaración sobre el Ejército me pareció muy grave y no la puedo ignorar. Con todo lo que está saliendo sobre De la Espriella, pues yo sí me fui por Cepeda, aunque tampoco es que esté 100% convencida. Ojalá esto mejore.",0.52,Santanderes,0.2854054054054054,0.0,0.0,0.0,0.0,0.03783783783783784,Calm
A00120,Cepeda,"La verdad, yo ya tenía claro mi voto y lo que he visto no me ha cambiado la mente. Ajá, toca ir a votar con convicción y no dejarse llevar por encuestas dudosas. 🗳️",0.74,Caribe,0.35616969696969697,0.0,1.0,0.0,0.0,0.016,Calm
A00121,De la Espriella,Uno como transportador en estas carreteras del Caquetá sabe lo que es necesitar orden y seguridad de verdad. Revisé la información que me llegó y mi decisión está tomada: voy con De la Espriella. Que Dios ilumine este país.,0.68,Sur_Amazonia,0.45051140388156957,0.0,2.0,0.0,0.0,0.03867403314917127,Assertive
A00122,Cepeda,"Ve, después de revisar bien la información disponible, mi voto va con Cepeda sin dudas. Hay demasiada desinformación rondando y toca votar con cabeza fría, pues. 🗳️",0.86,Pacifico,0.036711685261303556,3.0,0.0,0.0,0.0,0.022900763358778626,Passive
A00123,De la Espriella,"La verdad, uno ya tiene claro por quién va este domingo. Vea, la información que he revisado me da confianza y la movilización está alta. A votar con convicción.",0.84,Llanos_Orinoquia,0.3784698275862069,0.0,1.0,0.0,0.0,0.0234375,Calm
A00124,De la Espriella,"Oiga, yo llevo mucho tiempo en esto y uno aprende a leer las señales. Revisé lo que se ha dicho y mi voto va por De la Espriella, que me da más confianza en materia de orden y seguridad. Hay que votar con la cabeza fría y no dejarse llevar por el ruido.",0.71,Boyaca_Tolima_Huila,0.27061224489795915,0.0,0.0,0.0,0.0,0.025510204081632654,Calm
A00125,Cepeda,"Con respeto, pero yo sí tengo claro mi voto. El plan más moderado que presentó Cepeda me da más confianza que las promesas que vienen con tanto riesgo de desinformación. Voy a votar convencida y con la cabeza fría. 🗳️",0.77,Bogota_Cundinamarca,0.43200954084675014,0.0,2.0,0.0,0.0,0.023255813953488372,Assertive
A00126,Cepeda,"Mire, uno escucha harto ruido en esta campaña, pero con todo respeto, yo me quedo con lo que he visto y escuchado en la radio: hay razones para confiar en Cepeda. No me voy a dejar llevar por el miedo ni por encuestas que uno no sabe bien de dónde salen.",0.68,Antioquia_EjeCafetero,0.2581818181818182,0.0,0.0,0.0,0.0,0.015151515151515152,Calm
A00127,De la Espriella,"Oye, la verdad yo ya tenía claro mi voto y no me lo cambiaron. Igual revisé lo que circuló y De la Espriella me sigue pareciendo la opción más seria en lo económico. Vamos a votar 🗳️",0.6,Caribe,0.3714420803782506,0.0,1.0,0.0,0.0,0.03546099290780142,Calm
A00128,Cepeda,"Igual, uno revisa lo que circula y hay señales que no cuadran con De la Espriella, pues. Yo voy con mi decisión, no me muevo solo por el ruido de redes. 🗳️",0.62,Pacifico,0.4874772539288668,0.0,2.0,0.0,0.0,0.03418803418803419,Assertive
A00129,Cepeda,"Mire, la verdad uno ya tiene claro para dónde va. Pues con toda la movilización que se ve, yo voto convencido por Cepeda. No me muevo por imágenes falsas ni por ruido de campaña.",0.64,Antioquia_EjeCafetero,0.4625210084033613,0.0,2.0,0.0,0.0,0.02857142857142857,Assertive
A00130,Cepeda,"Mano, después de revisar bien la información disponible, mi decisión está clara: voto por Cepeda. La orientación hacia el diálogo y la reforma social es lo que este país necesita, y no me dejo llevar por señales con alto riesgo de desinformación.",0.81,Pacifico,0.2866618808327351,1.0,1.0,0.0,0.0,0.01507537688442211,Calm
A00131,De la Espriella,"La verdad, yo sí pienso que hay que mirar bien de dónde vienen esas noticias antes de dejarse llevar. Vea, algunas cosas que dijeron de De la Espriella me generaron dudas, pero no me parecieron suficientes para cambiar lo que ya tenía decidido. Uno vota con la cabeza fría.",0.62,Santanderes,0.2510707296617277,2.0,1.0,0.0,0.0,0.0228310502283105,Calm
A00132,Cepeda,"Yo ya tengo claro mi voto y no me lo cambia ningún rumor sin respaldo 🗳️. Las acusaciones de fraude sin pruebas no me convencen, pero sí me preocupa lo que investigaron sobre contratos y presión. Voto con convicción.",0.68,Pacifico,0.513561811505508,0.0,3.0,0.0,0.0,0.01744186046511628,Assertive
A00133,Cepeda,"Literal no me cuadra cómo De la Espriella usa los símbolos patrios para hacer campaña y encima un juez tuvo que ordenar retirar esa publicidad 😬. Mi voto ya está decidido, y es por Cepeda.",0.77,Antioquia_EjeCafetero,0.3741176470588235,0.0,1.0,0.0,0.0,0.03333333333333333,Calm
A00134,Cepeda,"Parce, ya tomé mi decisión y voy con Cepeda. Los fallos judiciales y lo que se ha visto en campaña me dan más confianza en ese lado. 🗳️",0.67,Antioquia_EjeCafetero,0.5119884933477167,0.0,2.0,0.0,0.0,0.02912621359223301,Assertive
A00135,De la Espriella,"Revisé bien la información que circuló estos días y, con todo y las dudas, mi decisión sigue en pie. No me trago entero todo lo que comparten en redes, especialmente cuando el riesgo de manipulación es tan alto. Voto con convicción y con la cabeza fría.",0.78,Santanderes,0.2404304778303917,2.0,1.0,0.0,0.0,0.01485148514851485,Calm
A00136,No alineado,"La verdad, pues yo revisé lo que pude y todavía no me convence ninguna de las dos opciones. Hay mucha información suelta y poca claridad. Por ahora prefiero no decidir a la carrera.",0.23,Boyaca_Tolima_Huila,0.14361546499477532,2.0,0.0,0.0,0.0,0.020689655172413793,Passive
A00137,Cepeda,"Honestamente, revisé la información que me llegó y hay mucho ruido ahí. Igual, mi decisión ya estaba clara y no me la cambia una encuesta con dudas. Voy a votar con convicción.",0.62,Bogota_Cundinamarca,0.24071428571428571,2.0,1.0,0.0,0.0,0.02142857142857143,Calm
A00138,De la Espriella,"Pues yo ya tomé mi decisión con calma y con criterio, revisando bien qué información tiene respaldo real y cuál es puro ruido. En esta segunda vuelta, mi voto va claro y convencido. No me muevo por presiones ni por desinformación.",0.875,Pacifico,0.522874093605801,1.0,4.0,0.0,0.0,0.016216216216216217,Assertive
A00139,Abstencion,"Igual yo entiendo que hay que votar, pero con tanta información contradictoria y fake news dando vueltas, no me siento en condiciones de decidir con seguridad. Prefiero no ir a las urnas antes que votar sin convicción.",0.31,Llanos_Orinoquia,0.14537503795930762,2.0,0.0,0.0,0.0,0.011235955056179775,Passive
A00140,Cepeda,"Vea, yo no estoy del todo segura, pero con lo que se ha sabido de irregularidades en la campaña del otro candidato, prefiero votar por Cepeda. No es entusiasmo, es precaución. Que cada quien decida con la cabeza fría.",0.38,Antioquia_EjeCafetero,0.21662492546213477,1.0,0.0,0.0,0.0,0.023255813953488372,Calm
A00141,De la Espriella,"La verdad no tengo todo claro, pero igual hay que votar con lo que uno tiene. Las encuestas y las señales que vi me inclinan por una opción, aunque la desconfianza no desaparece del todo 🤔.",0.31,Caribe,0.34753595397890696,0.0,1.0,0.0,0.0,0.013422818791946308,Calm
A00142,Cepeda,"Parce, la verdad este proceso no ha sido fácil de leer: hay señales para todos los lados y mucha desinformación rondando. Al final me fui por Cepeda, no con total convicción, pero sí con la cabeza más fría que el corazón. 🗳️",0.31,Antioquia_EjeCafetero,0.26057142857142856,0.0,0.0,0.0,0.0,0.017142857142857144,Calm
